期間,就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),就業者_原始值,就業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),失業者_原始值,失業者_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%),非勞動力_原始值,非勞動力_年增率(%)
1989M06,"8,197",2.34,"2,987",-2.88,"1,632",2.28,665,5.81,"1,674",5.92,677,9.25,562,10.28,"5,129",2.60,"1,818",-2.43,"1,125",2.36,435,3.99,950,7.64,419,6.67,382,11.40,"3,068",1.92,"1,170",-3.56,507,2.11,230,9.44,724,3.75,258,13.72,180,7.97,140,-6.13,17,-4.60,28,9.31,14,-14.33,49,-9.93,21,10.23,11,-32.00,82,-8.13,13,7.93,19,-10.60,10,-1.32,22,-19.08,13,34.10,5,-41.75,58,-3.17,4,-29.97,9,94.05,4,-34.45,27,-0.65,9,-12.94,5,-16.82,"5,612",1.72,"2,590",-0.61,880,4.41,632,3.25,926,3.31,288,12.19,295,-2.28,"1,773",0.97,607,0.80,284,4.41,275,1.45,319,-0.17,129,8.22,158,-7.64,"3,839",2.08,"1,983",-1.04,596,4.41,357,4.68,607,5.23,159,15.65,137,4.75
1989M07,"8,241",1.74,"2,951",-3.08,"1,634",2.31,688,6.63,"1,706",4.07,708,8.69,554,6.03,"5,141",1.45,"1,788",-3.51,"1,123",0.78,450,4.75,962,4.58,441,9.41,377,8.49,"3,100",2.22,"1,163",-2.41,511,5.83,238,10.40,744,3.43,267,7.53,177,1.13,148,-7.87,14,-33.12,26,4.97,16,4.92,54,-1.04,20,-21.57,19,-8.58,81,-14.48,11,-22.22,17,-8.57,9,-18.58,25,-9.88,10,-22.26,8,-12.80,67,1.63,3,-54.79,9,47.60,7,68.09,28,8.49,9,-20.76,11,-4.96,"5,575",2.45,"2,619",-0.71,903,7.50,612,-1.39,858,7.32,279,9.58,305,5.18,"1,772",4.50,628,3.74,288,6.98,268,-0.52,288,7.47,130,6.78,171,4.88,"3,803",1.53,"1,991",-2.03,615,7.74,344,-2.07,569,7.24,149,12.14,135,5.55
1989M08,"8,355",2.03,"2,911",-4.62,"1,648",2.83,706,9.31,"1,785",7.67,741,6.86,562,5.02,"5,170",2.23,"1,733",-5.32,"1,132",3.05,469,9.08,989,7.98,462,6.93,385,9.89,"3,184",1.70,"1,178",-3.58,516,2.34,238,9.77,796,7.29,279,6.74,177,-4.22,159,2.09,15,-22.21,28,-2.81,22,19.49,53,-3.31,22,11.10,19,29.17,92,7.45,13,-3.08,20,-3.81,12,1.80,23,-1.91,13,29.27,11,74.36,67,-4.49,2,-66.74,8,-0.30,9,55.59,30,-4.32,9,-8.03,8,-5.25,"5,464",1.49,"2,586",-0.76,710,3.73,622,-2.56,887,4.16,311,11.63,348,7.11,"1,739",0.71,631,1.07,187,-3.28,280,-1.47,297,-1.90,152,11.22,191,3.49,"3,725",1.86,"1,954",-1.34,523,6.49,342,-3.44,589,7.51,159,12.02,157,11.89
1989M09,"8,257",1.50,"2,890",-2.43,"1,674",4.19,667,1.35,"1,749",6.81,715,1.38,562,-0.58,"5,134",1.67,"1,739",-3.64,"1,149",5.33,447,3.90,970,7.32,442,1.46,387,0.71,"3,123",1.22,"1,151",-0.55,525,1.78,220,-3.44,779,6.19,273,1.25,175,-3.31,145,7.69,18,17.73,24,-15.03,18,14.55,49,3.36,21,32.16,14,25.58,89,14.79,14,31.17,18,-15.61,11,43.03,25,15.14,14,45.53,7,9.19,56,-1.97,4,-15.55,6,-13.20,7,-13.15,24,-6.32,7,12.66,7,45.39,"5,589",1.88,"2,572",-1.35,710,8.91,629,0.68,977,2.82,327,9.48,373,5.94,"1,787",1.76,612,-1.20,187,10.24,284,-1.53,346,-2.62,149,9.04,208,12.00,"3,802",1.94,"1,960",-1.40,523,8.44,345,2.57,631,6.08,178,9.85,165,-0.83
1989M10,"8,265",0.05,"2,933",-4.67,"1,669",2.96,664,2.89,"1,710",5.05,707,0.08,580,-0.27,"5,147",1.22,"1,780",-3.29,"1,133",3.22,439,5.58,962,7.73,438,0.32,395,-1.64,"3,118",-1.82,"1,154",-6.72,537,2.41,225,-1.98,748,1.80,269,-0.31,185,2.79,124,-4.08,15,-9.50,26,-7.31,17,9.62,33,-24.30,21,28.73,12,29.68,81,-5.16,12,-6.46,18,-23.28,11,22.31,20,-16.83,12,11.14,8,53.91,43,-1.98,3,-19.72,8,75.29,6,-8.19,13,-33.65,9,62.06,4,0.28,"5,616",4.21,"2,571",1.92,736,10.14,617,3.41,"1,005",4.70,328,11.09,360,3.62,"1,790",3.80,610,3.63,197,2.32,275,1.81,359,0.55,150,11.61,200,9.49,"3,826",4.40,"1,961",1.40,539,13.30,342,4.73,646,7.15,178,10.65,159,-2.92
1989M11,"8,289",-0.56,"2,950",-4.42,"1,631",-0.50,659,2.78,"1,698",2.38,754,4.40,598,1.56,"5,152",0.79,"1,790",-1.87,"1,111",-0.25,429,2.74,955,4.36,462,3.75,405,2.31,"3,137",-2.69,"1,160",-8.11,520,-1.04,230,2.84,743,-0.06,292,5.43,193,0.02,122,-2.62,14,-17.46,24,-19.39,16,24.41,39,-1.87,18,11.39,11,12.37,80,-3.88,11,-25.17,16,-34.55,10,37.17,22,9.20,12,31.20,8,23.04,42,-0.16,4,19.97,7,63.79,6,7.05,17,-13.59,6,-14.37,3,-9.50,"5,609",4.89,"2,562",3.15,731,6.31,623,8.31,"1,010",3.49,321,14.00,362,5.37,"1,796",4.66,616,3.65,203,3.12,281,7.99,347,-1.46,149,13.34,200,10.45,"3,813",5.00,"1,946",3.00,527,7.60,343,8.58,663,6.28,172,14.58,162,-0.31
1989M12,"8,284",0.14,"2,878",-2.24,"1,628",-2.02,695,4.47,"1,730",0.78,749,5.40,605,5.24,"5,182",0.88,"1,752",-1.22,"1,129",-0.18,460,4.38,967,1.22,458,2.70,417,6.62,"3,102",-1.06,"1,126",-3.80,499,-5.95,235,4.66,763,0.22,291,9.95,188,2.32,114,-3.60,13,-27.93,29,16.86,14,9.04,37,-8.29,15,12.91,6,-34.65,73,-4.75,11,-28.17,23,18.73,8,-6.99,19,-7.29,9,10.84,3,-38.43,41,-1.46,2,-26.89,6,10.25,6,46.18,18,-9.30,6,16.14,3,-29.10,"5,655",3.95,"2,612",1.33,734,5.55,622,7.77,"1,016",3.19,311,12.21,359,9.66,"1,786",4.09,631,4.02,203,8.16,279,4.58,330,-4.12,146,10.73,198,10.17,"3,869",3.88,"1,981",0.50,531,4.58,343,10.51,686,7.12,166,13.54,161,9.05
1990M01,"8,208",-1.01,"2,783",-6.42,"1,621",-3.76,674,6.20,"1,761",-0.67,750,10.56,620,12.95,"5,152",-0.09,"1,700",-6.10,"1,124",-1.92,446,6.18,995,1.39,458,6.75,429,16.06,"3,056",-2.54,"1,083",-6.92,497,-7.68,229,6.25,766,-3.24,292,17.14,190,6.49,109,-4.11,14,-28.48,26,5.83,16,0.05,31,-12.97,14,58.52,7,-13.10,70,-10.69,11,-34.45,19,0.72,10,-19.37,17,-6.86,8,30.61,5,-20.88,39,10.61,4,-0.85,7,22.02,6,59.31,14,-19.58,6,130.02,2,14.12,"5,767",5.65,"2,613",-0.95,797,11.47,649,14.35,"1,015",4.43,319,20.67,374,23.80,"1,830",7.34,613,0.09,227,11.41,290,12.81,344,1.58,151,22.28,205,20.96,"3,937",4.88,"1,999",-1.26,570,11.50,359,15.63,671,5.96,168,19.26,169,27.45
1990M02,"8,165",-0.61,"2,784",-7.30,"1,608",-1.20,697,12.34,"1,713",-1.53,753,10.57,610,12.32,"5,154",0.36,"1,708",-6.97,"1,120",0.01,463,13.25,986,0.70,459,7.90,417,14.05,"3,011",-2.21,"1,076",-7.82,488,-3.87,234,10.57,727,-4.42,294,15.03,193,8.75,133,-15.52,16,-37.47,30,-31.30,20,13.20,43,-11.15,14,-2.31,9,34.92,89,-13.42,14,-34.88,22,-33.23,14,11.59,25,4.82,9,0.45,6,35.00,44,-19.51,3,-47.35,8,-25.64,6,17.10,18,-26.96,5,-6.71,3,34.77,"5,809",5.42,"2,626",-1.25,809,9.54,680,16.43,"1,006",5.91,313,15.81,374,21.57,"1,819",6.37,600,-2.00,230,7.74,300,16.92,340,1.07,146,17.15,204,21.67,"3,989",4.99,"2,026",-1.03,579,10.28,380,16.05,666,8.56,167,14.66,171,21.45
1990M03,"8,197",-0.72,"2,803",-7.15,"1,635",-0.78,709,11.59,"1,731",-0.19,715,7.93,603,8.33,"5,132",-0.58,"1,704",-8.07,"1,132",0.85,474,13.11,981,-0.70,434,7.95,407,8.00,"3,065",-0.95,"1,099",-5.69,503,-4.26,236,8.68,750,0.49,281,7.89,196,9.01,126,2.74,13,-15.16,30,11.48,15,-8.81,43,-4.25,17,38.73,8,19.39,83,11.38,10,-16.25,22,12.36,10,15.24,24,7.56,11,23.06,5,132.43,42,-10.96,3,-11.36,7,8.89,4,-38.63,18,-16.46,6,77.43,2,-40.73,"5,810",5.24,"2,636",-0.42,804,7.60,681,13.33,"1,000",5.29,317,17.07,372,22.08,"1,860",8.25,614,-0.19,238,7.13,300,13.75,344,4.36,152,19.00,214,32.35,"3,950",3.88,"2,022",-0.50,566,7.79,381,13.00,657,5.78,166,15.35,158,10.47
1990M04,"8,210",-0.24,"2,845",-4.52,"1,658",0.34,679,4.93,"1,736",0.83,700,4.28,591,6.21,"5,121",-0.41,"1,730",-4.66,"1,143",1.90,442,2.13,980,0.58,435,2.69,391,4.33,"3,088",0.05,"1,115",-4.29,516,-2.94,237,10.56,757,1.16,264,7.01,200,10.10,109,0.43,16,-10.19,25,30.85,13,-21.60,34,-8.44,15,52.30,6,-24.17,72,-0.20,11,-31.48,19,35.21,9,-5.94,18,-15.94,10,39.74,6,30.20,37,1.67,5,178.02,7,19.70,4,-41.50,15,2.29,5,82.96,1,-83.41,"5,832",4.48,"2,645",1.80,869,8.81,651,5.30,976,-0.04,334,18.05,357,16.16,"1,892",7.69,635,3.52,271,15.92,279,3.06,342,2.04,163,15.83,202,23.85,"3,940",3.01,"2,010",1.27,598,5.86,372,7.05,634,-1.12,171,20.24,155,7.47
